[00:01:41] Lobby Version: 0.6
[00:01:41] Lijiang Tower,Team 1,Team 2,1
[00:01:41] AK47H,Krawi,Foreshadow,TR33,Paintbrush,cjay,jishua,Soko,Thunda,Doomed,Vega,mozser
[00:01:44] 104.89,TR33,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Foreshadow,(41.10, 95.00, 148.34),Team 1,0,0,200,0,0,0,0,0,0,0,0,0,3
[00:01:44] 104.89,cjay,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Foreshadow,(38.83, 95.25, 149.17),Team 1,4.79,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:44] 104.89,Paintbrush,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doomed,(45.93, 101.84, 142.19),Team 1,0,0,200,0,0,0,0,0,0,0,0,0,4
[00:01:45] 105.89,0,0
[00:01:45] 105.90,Doomed,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jishua,(-31.92, 94.48, 146.19),Team 2,0,9.35,250,0,0,0,0,0,0,0,0,0,3
[00:01:45] 105.90,Thunda,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cjay,(-32.04, 94.00, 151.56),Team 2,0,0,200,0,0,0,0,0,0,0,0,0,2
[00:01:45] 105.90,jishua,Reinhardt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(-25.62, 94.00, 142.03),Team 2,0,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:45] 105.90,Vega,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK47H,(-32.62, 99.75, 143.98),Team 2,0,11.63,200,0,0,0,0,0,0,0,0,0,4
[00:01:45] 105.90,Krawi,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(27.58, 94.00, 145.94),Team 1,2.59,0,600,0,0,0,0,0,100,0,0,0,1
[00:01:45] 105.90,mozser,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jishua,(-31.96, 94.40, 147.60),Team 2,3.67,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:45] 105.90,AK47H,Winston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(23.25, 95.14, 139.27),Team 1,3.52,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:45] 105.90,Foreshadow,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK47H,(30.03, 94.92, 146.97),Team 1,0,9.35,250,0,0,0,0,0,0,0,0,0,2
[00:01:45] 105.90,Soko,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(-31.08, 102.19, 144.62),Team 2,3.31,0,600,0,0,0,0,0,100,0,0,0,1
[00:01:45] 105.90,TR33,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(29.97, 94.66, 145.70),Team 1,0,5.24,200,0,0,0,0,0,0,0,0,0,3
[00:01:45] 105.90,cjay,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Krawi,(30.07, 94.00, 148.03),Team 1,3.78,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:45] 105.90,Paintbrush,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK47H,(28.62, 101.00, 142.47),Team 1,0,11.78,200,0,0,0,0,0,0,0,0,0,4
[00:01:46] 106.89,0,0
[00:01:46] 106.91,Doomed,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(-27.24, 94.87, 141.08),Team 2,0,8.34,250,0,0,0,0,0,0,0,0,0,3
[00:01:46] 106.91,Thunda,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(-28.46, 94.87, 148.24),Team 2,0,0,200,0,0,0,0,0,0,0,0,0,2
[00:01:46] 106.91,jishua,Reinhardt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Paintbrush,(-12.92, 96.40, 130.76),Team 2,9.74,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:46] 106.91,Vega,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK47H,(-20.86, 99.36, 134.34),Team 2,0,10.63,200,0,0,0,0,0,0,0,0,0,4
[00:01:46] 106.91,Krawi,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(23.53, 94.76, 140.58),Team 1,1.58,0,600,0,0,0,0,0,100,0,0,0,1
